tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline
718789,False,False,,200000000,"['Animation', 'Science Fiction', 'Family', 'Adventure']",Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,3,Pixar,6,2022,226400000,Infinity awaits.
522931,False,True,608101,70000000,"['Action', 'Comedy', 'Crime', 'Thriller']","The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",74795,Nu Boyana Film Studios,6,2021,70060492,"Hit me baby, one more time."
9846,False,False,,0,"['Crime', 'Thriller', 'Action']",A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.,396,SLM Production Group,11,1985,17307019,A federal agent is dead. A killer is loose. And the City of Angels is about to explode.
1007427,False,False,,0,"['Action', 'Thriller', 'Crime']","Mother Holly McCord is driven to extremes to save the life of her young son. Even if it means hauling black market drugs in her souped-up truck, with the Feds in hot pursuit. With two bounties on her head and her son’s life on the line, Holly climbs behind the wheel of “Night Train,” ready to outrun, out gun, and outlast them all.",,,1,2023,0,She will do whatever it takes.
399402,False,False,,40000000,"['Action', 'Thriller']","Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",333,Original Film,10,2018,31672678,Courage runs deep
246655,False,True,748,178000000,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",431,The Donners' Company,5,2016,543934787,Only the strong will survive.
41154,False,True,86055,225000000,"['Action', 'Comedy', 'Science Fiction']","Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",5,Columbia Pictures,5,2012,624000000,Back in time.
559,False,True,556,258000000,"['Action', 'Adventure', 'Science Fiction']","The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",326,Laura Ziskin Productions,5,2007,894983373,The greatest battle lies within.
585268,False,True,485645,16000000,"['Action', 'Thriller', 'Adventure']","Khalid, entrusted with the task of eliminating former soldier turned rogue Kabir, engages in an epic battle with his mentor who taught him everything.",1569,Yash Raj Films,10,2019,67450000,
339964,False,False,,177200000,"['Adventure', 'Science Fiction', 'Action']","In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",1145,Belga Films,7,2017,225973340,A universe without boundaries needs heroes without limits.
982620,False,False,,0,"['Mystery', 'Thriller', 'Horror']",A group of friends on vacation in a seeming island paradise are stalked by an unrelenting great white after an accident leaves them stranded and left for dead.,64948,Hillin Entertainment,8,2022,0,200 teeth. 0 chance.
296,False,True,528,200000000,"['Action', 'Thriller', 'Science Fiction']","It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",19116,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,7,2003,435000000,The Machines Will Rise.
8656,False,False,,75000000,"['Action', 'Drama', 'Science Fiction']","A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",4,Paramount,5,1998,349464664,Oceans rise. Cities fall. Hope survives.
37686,False,False,,50000000,"['Thriller', 'Science Fiction', 'Mystery']","In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",4,Paramount,6,2011,260100000,It Arrives.
4836,False,False,,6500000,"['Drama', 'Thriller', 'Crime']","When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",5374,Marv,9,2004,11900000,
6479,False,True,945984,150000000,"['Drama', 'Science Fiction', 'Thriller']","Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",174,Warner Bros. Pictures,12,2007,585410052,The last man on Earth is not alone
823625,False,False,,43000000,"['Action', 'Thriller', 'Drama', 'Adventure']",Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,33768,The Solution,2,2022,15902207,They're gonna need more men.
14113,False,False,,75600000,"['Family', 'Comedy', 'Adventure', 'Action', 'Science Fiction']","Jack Shepard is an out-of-shape auto shop owner, far removed from the man who once protected the world's freedom. Reluctantly called back into action by the government, Jack is tasked with turning a ragtag group of kids with special powers into a new generation of superheroes to save the world from certain destruction.",497,Revolution Studios,8,2006,12506188,They're going to save the world... as long as they're home for dinner.
445571,False,False,,37000000,"['Mystery', 'Comedy', 'Crime']","Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",12,New Line Cinema,2,2018,117501013,This is not a game.
484641,False,False,,34000000,"['Thriller', 'Action']",Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,6896,EuropaCorp,6,2019,31626978,Never make the weapon the target
