source_actor,target_actor,year,roi
440,2466,2015.0,24.5
6340,7706,2019.0,5.3809926551597504
7706,16446,2019.0,5.3809926551597504
6340,16446,2019.0,5.3809926551597504
3686,15348,2004.0,-0.8538011
3686,16159,2004.0,-0.8538011
15348,16159,2004.0,-0.8538011
6077,7503,2006.0,0.5837035172413793
618,7503,2006.0,0.5837035172413793
618,7503,2010.0,-0.8843171
618,6077,2006.0,0.5837035172413793
4045,6652,2007.0,-0.28282684210526315
6652,14836,2007.0,-0.28282684210526315
4045,14836,2007.0,-0.28282684210526315
8816,9341,2008.0,-0.7407632
7257,8816,2008.0,-0.7407632
7257,9341,2008.0,-0.7407632
477,16462,2004.0,0.9743333333333334
4533,16462,2004.0,0.9743333333333334
477,4533,2004.0,0.9743333333333334
7810,11417,2010.0,-0.5631578947368421
7810,11417,2017.0,1.1951219512195121
7810,11417,2011.0,1.1923076923076923
11417,18122,2010.0,-0.5631578947368421
11417,18122,2011.0,0.09230769230769231
11417,18122,2012.0,-0.49333333333333335
7810,18122,2010.0,-0.5631578947368421
7810,18122,2009.0,0.28
10293,10799,1994.0,-0.4100573
464,10293,1994.0,-0.4100573
9421,17720,2006.0,3.1841335849056605
2091,17720,2006.0,3.1841335849056605
2091,9421,2006.0,3.1841335849056605
5726,9632,1985.0,3.4628410788381743
1694,5726,1985.0,3.4628410788381743
1694,9632,1985.0,3.4628410788381743
11555,13649,2021.0,0.5763157894736842
2157,11555,2021.0,0.5763157894736842
2157,13649,2021.0,0.5763157894736842
1059,1601,1993.0,-0.57
1601,9547,1993.0,-0.57
1059,9547,1993.0,-0.57
5726,12796,1980.0,3.74275
5726,6807,1980.0,3.74275
6807,12796,1980.0,3.74275
4032,15989,2001.0,0.10326175
4032,16607,2001.0,0.10326175
15989,16607,2001.0,0.10326175
6253,10236,1991.0,14051.943820224718
494,6253,1991.0,14051.943820224718
494,10236,1991.0,14051.943820224718
4708,13810,1992.0,-0.8096700344827586
4708,11459,1992.0,-0.8096700344827586
11459,13810,1992.0,-0.8096700344827586
4022,7704,2020.0,-0.9789815555555555
7704,11252,2020.0,-0.9789815555555555
4022,11252,2020.0,-0.9789815555555555
9230,11795,2001.0,0.11764705882352941
9230,16007,2001.0,0.11764705882352941
1362,11888,1985.0,-0.3258122352941176
2289,11888,1985.0,-0.3258122352941176
1362,2289,1985.0,-0.3258122352941176
11345,11781,1952.0,1.2449251247920132
11345,12963,1952.0,1.2449251247920132
11781,12963,1952.0,1.2449251247920132
4712,5106,1931.0,1.6761565836298933
4712,16193,1931.0,1.6761565836298933
5106,16193,1931.0,1.6761565836298933
4905,16487,2008.0,-0.055835777777777776
4905,11500,2008.0,-0.055835777777777776
11500,16487,2008.0,-0.055835777777777776
1834,16516,2016.0,0.1394736842105263
1834,6520,2016.0,0.1394736842105263
6520,16516,2016.0,0.1394736842105263
14603,15771,2014.0,1.5
5838,14603,2014.0,1.5
6169,8324,2009.0,0.14711105
3414,6169,2009.0,0.14711105
3414,8324,2009.0,0.14711105
9207,9467,1994.0,0.3766059333333333
467,9207,1994.0,0.3766059333333333
467,9467,1994.0,0.3766059333333333
1723,13532,2015.0,-0.978256
10298,13532,2015.0,-0.978256
1723,10298,2015.0,-0.978256
13193,13314,1986.0,-0.44069977011494255
3349,13314,1986.0,-0.44069977011494255
3349,13193,1986.0,-0.44069977011494255
6120,7225,2000.0,-0.245022375
6120,12531,2000.0,-0.245022375
7225,12531,2000.0,-0.245022375
4431,7287,2007.0,-0.9812066363636364
4431,10182,2007.0,-0.9812066363636364
7287,10182,2007.0,-0.9812066363636364
5655,7217,2013.0,1.0
5655,16185,2013.0,1.0
7217,16185,2013.0,1.0
10765,16546,1998.0,-0.937753
8333,10765,1998.0,-0.937753
8333,16546,1998.0,-0.937753
12526,15649,1993.0,0.2
6617,15649,1993.0,0.2
6617,12526,1993.0,0.2
1071,7694,2017.0,-0.993896
5463,7694,2017.0,-0.993896
1071,5463,2017.0,-0.993896
11454,11658,1973.0,1.0
11658,17456,1973.0,1.0
11454,17456,1973.0,1.0
5257,16158,2019.0,4.163202165416255
14396,16158,2019.0,4.163202165416255
5257,14396,2019.0,4.163202165416255
5655,11112,2023.0,-0.31746031746031744
7624,11112,2023.0,-0.31746031746031744
5655,7624,2023.0,-0.31746031746031744
6297,16718,1999.0,6.419354838709677
6164,16718,1999.0,6.419354838709677
6164,6297,1999.0,6.419354838709677
5784,10257,2006.0,9.218698095238095
1240,5784,2006.0,9.218698095238095
3835,6062,2021.0,-0.9140357985061448
6062,10390,2021.0,-0.9140357985061448
3835,10390,2021.0,-0.9140357985061448
3227,6463,1976.0,4.168539325842697
6463,11008,1976.0,4.168539325842697
3227,11008,1976.0,4.168539325842697
61,747,2002.0,-0.7153709571428571
747,8225,2002.0,-0.7153709571428571
61,8225,2002.0,-0.7153709571428571
6250,13700,1991.0,-0.8551125
10841,13700,1991.0,-0.8551125
6250,10841,1991.0,-0.8551125
1663,16776,2006.0,-0.958365
1663,16933,2006.0,-0.958365
16776,16933,2006.0,-0.958365
1594,8512,1977.0,-0.08888888888888889
1594,10840,1977.0,-0.08888888888888889
8512,10840,1977.0,-0.08888888888888889
13162,13692,2016.0,2.8737426771653545
8708,13692,2016.0,2.8737426771653545
8708,13162,2016.0,2.8737426771653545
9533,11496,1989.0,0.4
4018,11496,1989.0,0.4
4018,9533,1989.0,0.4
8515,10755,2017.0,28.303793602693602
10755,15191,2017.0,28.303793602693602
8515,15191,2017.0,28.303793602693602
6237,15938,1965.0,31.17391304347826
2960,6237,1965.0,31.17391304347826
2960,15938,1965.0,31.17391304347826
4717,7769,2011.0,5.125
4717,10545,2011.0,5.125
7769,10545,2011.0,5.125
8027,17753,2015.0,-0.9460288181818182
483,8027,2015.0,-0.9460288181818182
483,17753,2015.0,-0.9460288181818182
7285,17103,2011.0,-0.986482625
1812,7285,2011.0,-0.986482625
1812,17103,2011.0,-0.986482625
8366,17418,1976.0,0.0
8366,10570,1976.0,0.0
10570,17418,1976.0,0.0
7914,16080,2012.0,1.5454545454545454
3868,7914,2012.0,1.5454545454545454
3868,16080,2012.0,1.5454545454545454
4580,17516,2007.0,0.09090909090909091
261,17516,2007.0,0.09090909090909091
261,4580,2007.0,0.09090909090909091
558,8414,2003.0,0.6412540748898679
558,11055,2003.0,0.6412540748898679
8414,11055,2003.0,0.6412540748898679
3907,11417,2004.0,0.45652173913043476
3907,11417,2012.0,0.4166666666666667
3907,17516,2004.0,0.45652173913043476
11417,17516,2004.0,0.45652173913043476
11417,17516,2002.0,3.0
2233,16248,2006.0,0.5839125
742,16248,2006.0,0.5839125
742,2233,2006.0,0.5839125
474,15750,2016.0,1.7305571
1394,15750,2016.0,1.7305571
474,1394,2016.0,1.7305571
3530,18163,2009.0,-0.4142416666666667
3530,8249,2009.0,-0.4142416666666667
6258,17240,2015.0,11.353638
6258,16879,2015.0,11.353638
11629,16458,2019.0,-0.155975
1517,16458,2019.0,-0.155975
1517,11629,2019.0,-0.155975
2034,2911,1976.0,1.8750012920778059
2034,9686,1976.0,1.8750012920778059
2911,9686,1976.0,1.8750012920778059
5480,10390,2007.0,-0.227784375
5480,13588,2007.0,-0.227784375
10390,13588,2007.0,-0.227784375
4020,5151,2013.0,1.6942857142857144
1116,4020,2013.0,1.6942857142857144
1116,5151,2013.0,1.6942857142857144
14946,16442,1974.0,79.0
14946,15421,1974.0,79.0
15421,16442,1974.0,79.0
17529,18080,2011.0,0.16078875862068964
16516,17529,2011.0,0.16078875862068964
16516,18080,2011.0,0.16078875862068964
9087,13532,1998.0,0.2571428571428571
12734,13532,1998.0,0.2571428571428571
9087,12734,1998.0,0.2571428571428571
8803,11162,2003.0,-0.9441663056278811
11162,12325,2003.0,-0.9441663056278811
8803,12325,2003.0,-0.9441663056278811
4619,12807,2000.0,3.275
4619,12585,2000.0,3.275
12604,16837,2019.0,-0.9034853571428572
6239,16837,2019.0,-0.9034853571428572
6239,12604,2019.0,-0.9034853571428572
7142,10542,2010.0,-0.9999970939736278
9724,10542,2010.0,-0.9999970939736278
7142,9724,2010.0,-0.9999970939736278
3614,13822,2013.0,-0.96147
3330,13822,2013.0,-0.96147
3330,3614,2013.0,-0.96147
8641,11844,2015.0,10.685349677148546
10995,11844,2015.0,10.685349677148546
8641,10995,2015.0,10.685349677148546
1774,4357,2004.0,0.20482684
1310,1774,2004.0,0.20482684
1310,4357,2004.0,0.20482684
12077,17408,2000.0,-0.5571428571428572
12077,16974,2000.0,-0.5571428571428572
16974,17408,2000.0,-0.5571428571428572
10248,14180,2004.0,-0.27307692307692305
10248,16150,2004.0,-0.27307692307692305
14180,16150,2004.0,-0.27307692307692305
3837,7378,2007.0,-0.886394125
3837,4341,2007.0,-0.886394125
4341,7378,2007.0,-0.886394125
10005,10113,2017.0,0.8997324420677362
5710,10113,2017.0,0.8997324420677362
5710,10005,2017.0,0.8997324420677362
198,1254,1991.0,0.4061361
198,6984,1991.0,0.4061361
1254,6984,1991.0,0.4061361
16093,17301,2003.0,1.6666666666666667
16093,17301,2004.0,0.022222222222222223
12974,17301,2003.0,1.6666666666666667
12974,16093,2003.0,1.6666666666666667
5335,12022,1987.0,0.2727272727272727
2270,12022,1987.0,0.2727272727272727
2270,5335,1987.0,0.2727272727272727
14262,15464,2009.0,-0.8041823333333333
1473,15464,2009.0,-0.8041823333333333
1473,14262,2009.0,-0.8041823333333333
5185,18007,2014.0,68.34127182490091
634,5185,2014.0,68.34127182490091
634,18007,2014.0,68.34127182490091
3612,12770,2016.0,7.5
3299,12770,2016.0,7.5
3299,3612,2016.0,7.5
13260,15688,2003.0,24.666096
9295,13260,2003.0,24.666096
9295,15688,2003.0,24.666096
8793,17657,1991.0,-0.08333333333333333
14751,17657,1991.0,-0.08333333333333333
8793,14751,1991.0,-0.08333333333333333
3105,17921,1999.0,-0.393752
1063,17921,1999.0,-0.393752
1063,3105,1999.0,-0.393752
3127,12114,2006.0,-0.9031965
3127,3148,2006.0,-0.9031965
3148,12114,2006.0,-0.9031965
1250,2168,1980.0,-0.9816515833333334
2168,17288,1980.0,-0.9816515833333334
5588,17457,2016.0,15.983429850746269
5588,17457,2012.0,16.594157894736842
10872,17457,2016.0,15.983429850746269
5588,10872,2016.0,15.983429850746269
13372,14252,1955.0,1.44081625
1031,14252,1955.0,1.44081625
1031,13372,1955.0,1.44081625
1904,5235,2015.0,-0.9166666666666666
1904,3292,2015.0,-0.9166666666666666
3292,5235,2015.0,-0.9166666666666666
4020,6984,1980.0,0.4212905
4020,12711,1980.0,0.4212905
6984,12711,1980.0,0.4212905
3795,7936,1998.0,-0.89135295
3795,7520,1998.0,-0.89135295
7520,7936,1998.0,-0.89135295
15742,15875,2020.0,1.32300360266333
15714,15875,2020.0,1.32300360266333
15714,15875,2016.0,2.40525181265922
15714,15742,2020.0,1.32300360266333
16253,16562,1997.0,-0.52647128
9611,16562,1997.0,-0.52647128
9611,16253,1997.0,-0.52647128
11941,18147,1975.0,167.57142857142858
9996,11941,1975.0,167.57142857142858
3091,10932,1987.0,-0.7612188333333333
7222,10932,1987.0,-0.7612188333333333
3091,7222,1987.0,-0.7612188333333333
1021,2000,2015.0,14.0
1871,2000,2015.0,14.0
1021,1871,2015.0,14.0
6049,17720,2018.0,-0.8988387096774193
6049,7248,2018.0,-0.8988387096774193
3785,5763,2017.0,0.12155676411411037
3785,9586,2017.0,0.12155676411411037
5763,9586,2017.0,0.12155676411411037
8499,10827,1995.0,-0.36086956521739133
8448,10827,1995.0,-0.36086956521739133
8448,8499,1995.0,-0.36086956521739133
6983,9814,2011.0,-0.99737168
6983,9344,2011.0,-0.99737168
9344,9814,2011.0,-0.99737168
2911,11601,1984.0,29.0033921302578
2911,3082,1984.0,29.0033921302578
3082,11601,1984.0,29.0033921302578
3239,16004,2000.0,2.018181818181818
3239,13885,2000.0,2.018181818181818
13885,16004,2000.0,2.018181818181818
11311,14937,1936.0,1.28
9122,11311,1936.0,1.28
4608,5379,1985.0,4.880564285714286
5379,13524,1985.0,4.880564285714286
4608,13524,1985.0,4.880564285714286
4608,13524,1984.0,0.8333333333333334
9191,13532,2001.0,-0.9473621176470588
6796,9191,2001.0,-0.9473621176470588
6796,13532,2001.0,-0.9473621176470588
2110,14729,2017.0,-0.08219753333333334
14729,16418,2017.0,-0.08219753333333334
2110,16418,2017.0,-0.08219753333333334
1505,14955,2022.0,1.9125000895781228
1505,10364,2022.0,1.9125000895781228
10364,14955,2022.0,1.9125000895781228
159,17201,2001.0,-0.9984666666666666
2787,17201,2001.0,-0.9984666666666666
159,2787,2001.0,-0.9984666666666666
4530,5185,2009.0,1.0144444444444445
4530,14655,2009.0,1.0144444444444445
5185,14655,2009.0,1.0144444444444445
6542,18180,1991.0,-0.5806831538461539
6542,15566,1991.0,-0.5806831538461539
15566,18180,1991.0,-0.5806831538461539
4569,10128,2013.0,-0.8731641428571428
1766,10128,2013.0,-0.8731641428571428
1766,4569,2013.0,-0.8731641428571428
2074,8258,1996.0,-0.3720833333333333
2074,7536,1996.0,-0.3720833333333333
7536,8258,1996.0,-0.3720833333333333
7169,16654,1995.0,0.8
7984,16654,1995.0,0.8
7169,7984,1995.0,0.8
11795,15771,1995.0,7.940540540540541
11795,15771,2002.0,1.9166666666666667
11795,17589,1995.0,7.940540540540541
15771,17589,1995.0,7.940540540540541
5480,17529,2017.0,1.2249443763905903
5480,14287,2017.0,1.2249443763905903
14287,17529,2017.0,1.2249443763905903
5655,16007,2009.0,-0.14285714285714285
5655,16007,2008.0,-0.8428571428571429
5655,17516,2009.0,-0.14285714285714285
16007,17516,2009.0,-0.14285714285714285
1775,13532,2004.0,-0.9627201428571428
3101,13532,2004.0,-0.9627201428571428
1775,3101,2004.0,-0.9627201428571428
1682,17657,1973.0,0.2894736842105263
7506,17657,1973.0,0.2894736842105263
1682,7506,1973.0,0.2894736842105263
4890,7733,2005.0,1.5263157894736843
7733,12766,2005.0,1.5263157894736843
4890,12766,2005.0,1.5263157894736843
1728,7287,1996.0,-0.31227076
7287,15755,1996.0,-0.31227076
1728,15755,1996.0,-0.31227076
14952,16938,2017.0,-0.9888735
4668,14952,2017.0,-0.9888735
4668,16938,2017.0,-0.9888735
4580,17301,2012.0,2.218390804597701
4580,5185,2012.0,2.218390804597701
837,2334,1995.0,-0.56
837,15308,1995.0,-0.56
2334,15308,1995.0,-0.56
2334,15308,1987.0,0.9130434782608695
3111,7155,2019.0,-0.43666666666666665
5511,7155,2019.0,-0.43666666666666665
3111,5511,2019.0,-0.43666666666666665
11325,14296,2008.0,0.019653583333333332
6128,14296,2008.0,0.019653583333333332
6128,11325,2008.0,0.019653583333333332
5726,10641,1977.0,47.0
5726,14852,1977.0,47.0
10641,14852,1977.0,47.0
1523,7874,1982.0,-0.35714285714285715
1523,6026,1982.0,-0.35714285714285715
6026,7874,1982.0,-0.35714285714285715
1663,3524,2012.0,-0.9997899166666666
1663,14172,2012.0,-0.9997899166666666
3524,14172,2012.0,-0.9997899166666666
3679,15909,2001.0,-0.4196766
2418,15909,2001.0,-0.4196766
2418,3679,2001.0,-0.4196766
12608,13958,1989.0,-0.8486926875
321,12608,1989.0,-0.8486926875
321,13958,1989.0,-0.8486926875
16,5829,2011.0,-0.8935907
16,1945,2011.0,-0.8935907
1945,5829,2011.0,-0.8935907
5480,15175,2009.0,-0.7128462173913044
5480,17043,2009.0,-0.7128462173913044
15175,17043,2009.0,-0.7128462173913044
4807,7354,1994.0,-0.9847465
7354,12718,1994.0,-0.9847465
4807,12718,1994.0,-0.9847465
1280,6049,2016.0,0.7692307692307693
1758,6049,2016.0,0.7692307692307693
1280,1758,2016.0,0.7692307692307693
2262,17544,2007.0,0.5252615
2262,12283,2007.0,0.5252615
12283,17544,2007.0,0.5252615
1358,4100,2001.0,-0.9135066
1358,11614,2001.0,-0.9135066
4100,11614,2001.0,-0.9135066
4742,6071,2018.0,2.00799986807282
290,6071,2018.0,2.00799986807282
290,4742,2018.0,2.00799986807282
4020,15573,2009.0,-0.63592
4020,17802,2009.0,-0.63592
15573,17802,2009.0,-0.63592
10800,12770,2005.0,-0.9882958
12770,15758,2005.0,-0.9882958
10800,15758,2005.0,-0.9882958
1438,3279,1991.0,-0.9892446666666667
3279,13505,1991.0,-0.9892446666666667
1438,13505,1991.0,-0.9892446666666667
12375,18153,2008.0,-0.32677165354330706
924,12375,2008.0,-0.32677165354330706
924,18153,2008.0,-0.32677165354330706
2120,8364,2011.0,-0.99561035
2120,7215,2011.0,-0.99561035
7215,8364,2011.0,-0.99561035
2055,8068,2005.0,-0.833373
8068,16613,2005.0,-0.833373
2055,16613,2005.0,-0.833373
1918,6198,2013.0,0.5869565217391305
6198,10874,2013.0,0.5869565217391305
1918,10874,2013.0,0.5869565217391305
9996,13384,1987.0,-0.8083333333333333
732,9996,1987.0,-0.8083333333333333
732,13384,1987.0,-0.8083333333333333
1859,15271,2014.0,-0.75938024
1859,8858,2014.0,-0.75938024
8858,15271,2014.0,-0.75938024
4776,5726,1979.0,4.761714285714286
5335,5726,1979.0,4.761714285714286
4776,5335,1979.0,4.761714285714286
4020,12729,1992.0,-0.1667569
8838,12729,1992.0,-0.1667569
3778,17297,2017.0,2.6436437575757576
3778,17297,2021.0,2.767373797619048
14072,17297,2017.0,2.6436437575757576
14072,17297,2021.0,2.767373797619048
3778,14072,2017.0,2.6436437575757576
3778,14072,2021.0,2.767373797619048
4683,16173,2015.0,2.1027027027027025
4305,16173,2015.0,2.1027027027027025
4305,4683,2015.0,2.1027027027027025
8483,12087,1980.0,-0.603448275862069
8483,10804,1980.0,-0.603448275862069
10804,12087,1980.0,-0.603448275862069
11687,13877,2016.0,0.5
5634,11687,2016.0,0.5
5634,13877,2016.0,0.5
3456,8665,2019.0,4.400003407474295
1526,3456,2019.0,4.400003407474295
1526,8665,2019.0,4.400003407474295
5997,8560,2013.0,-0.963283
5997,10422,2013.0,-0.963283
8560,10422,2013.0,-0.963283
5629,10224,1986.0,-0.31
10083,10224,1986.0,-0.31
5629,10083,1986.0,-0.31
6503,17545,2010.0,1.3484848484848484
2058,6503,2010.0,1.3484848484848484
2058,17545,2010.0,1.3484848484848484
7270,16467,1999.0,2.0120481927710845
3027,16467,1999.0,2.0120481927710845
3027,7270,1999.0,2.0120481927710845
3325,12770,2001.0,-0.9457515714285715
1308,3325,2001.0,-0.9457515714285715
1308,12770,2001.0,-0.9457515714285715
12489,17446,2022.0,2.600969381800791
12489,16552,2022.0,2.600969381800791
16552,17446,2022.0,2.600969381800791
5961,16394,2017.0,9.256410256410257
3428,5961,2017.0,9.256410256410257
3428,16394,2017.0,9.256410256410257
5804,8720,2019.0,2.1000389285714287
4052,8720,2019.0,2.1000389285714287
4052,5804,2019.0,2.1000389285714287
7922,16839,2015.0,0.0
12847,16839,2015.0,0.0
7922,12847,2015.0,0.0
5219,5659,1972.0,4.055611729019211
5659,14670,1972.0,4.055611729019211
6385,8538,2001.0,1.127659574468085
6385,8134,2001.0,1.127659574468085
8134,8538,2001.0,1.127659574468085
10148,15051,1982.0,0.1559633027522936
13030,15051,1982.0,0.1559633027522936
10148,13030,1982.0,0.1559633027522936
2079,6503,2018.0,0.4886905064935065
6503,7818,2018.0,0.4886905064935065
2079,7818,2018.0,0.4886905064935065
5726,9095,1978.0,17.3
2579,5726,1978.0,17.3
2579,9095,1978.0,17.3
15122,17161,1951.0,0.0958904109589041
12022,17161,1951.0,0.0958904109589041
12022,15122,1951.0,0.0958904109589041
1308,6120,1993.0,0.11759088888888888
6120,13241,1993.0,0.11759088888888888
1308,13241,1993.0,0.11759088888888888
2889,9802,2013.0,0.5228426395939086
10251,11160,2018.0,7.274285714285714
11160,11667,2018.0,7.274285714285714
10251,11667,2018.0,7.274285714285714
5167,13792,1967.0,2.120936280884265
3637,5167,1967.0,2.120936280884265
3637,13792,1967.0,2.120936280884265
4277,16452,2019.0,36.125
16451,16452,2019.0,36.125
4277,16451,2019.0,36.125
3907,6049,2005.0,2.1052631578947367
3907,6049,2008.0,8.914634146341463
3449,6049,2005.0,2.1052631578947367
3449,3907,2005.0,2.1052631578947367
6542,9517,1988.0,-0.39649708333333333
4251,9517,1988.0,-0.39649708333333333
4251,6542,1988.0,-0.39649708333333333
15649,17501,2004.0,-0.9713781333333333
7781,15649,2004.0,-0.9713781333333333
7781,17501,2004.0,-0.9713781333333333
3279,15233,2001.0,-0.7
15233,15458,2001.0,-0.7
3279,15458,2001.0,-0.7
3248,13532,2002.0,-0.9729240909090909
12774,13532,2002.0,-0.9729240909090909
3248,12774,2002.0,-0.9729240909090909
755,9613,1985.0,-0.7759466666666667
9613,18172,1985.0,-0.7759466666666667
755,18172,1985.0,-0.7759466666666667
11795,15503,1998.0,1.2222222222222223
11795,15503,1995.0,3.0384615384615383
11795,15503,2001.0,0.1346153846153846
11795,15503,1997.0,3.4444444444444446
11795,15726,1998.0,1.2222222222222223
11795,15726,1996.0,0.95
15503,15726,1998.0,1.2222222222222223
1535,13071,1982.0,2.0
11615,13071,1982.0,2.0
1535,11615,1982.0,2.0
1241,7612,2010.0,3.1522748333333332
6911,7612,2010.0,3.1522748333333332
1241,6911,2010.0,3.1522748333333332
13918,15875,2016.0,2.40525181265922
13918,15714,2016.0,2.40525181265922
7781,17529,2010.0,2.978714230769231
17529,17853,2010.0,2.978714230769231
7781,17853,2010.0,2.978714230769231
7452,10727,2009.0,3.4776188125
2065,7452,2009.0,3.4776188125
2065,10727,2009.0,3.4776188125
6946,9593,1990.0,2.723436
6946,13360,1990.0,2.723436
9593,13360,1990.0,2.723436
3377,6299,2013.0,0.4358974358974359
2091,6299,2013.0,0.4358974358974359
2091,3377,2013.0,0.4358974358974359
7225,13024,1997.0,-0.9521213333333334
13024,15911,1997.0,-0.9521213333333334
7225,15911,1997.0,-0.9521213333333334
884,16672,2004.0,0.46
15023,16672,2004.0,0.46
884,15023,2004.0,0.46
4596,10755,2015.0,5.666666666666667
10755,15367,2015.0,5.666666666666667
4596,15367,2015.0,5.666666666666667
43,1373,2019.0,1.6302018333333332
1373,7967,2019.0,1.6302018333333332
43,7967,2019.0,1.6302018333333332
1522,2192,1931.0,2.230769230769231
2192,3784,1931.0,2.230769230769231
1522,3784,1931.0,2.230769230769231
2686,9108,2011.0,-0.7682969
9108,12745,2011.0,-0.7682969
2686,12745,2011.0,-0.7682969
8724,15543,2012.0,0.2443052171033925
5463,8724,2012.0,0.2443052171033925
5463,15543,2012.0,0.2443052171033925
5705,11795,1999.0,-0.8444444444444444
5679,11795,1999.0,-0.8444444444444444
5679,11795,1995.0,6.575757575757576
5679,5705,1999.0,-0.8444444444444444
13021,17512,2012.0,-0.9962330967741936
13021,16768,2012.0,-0.9962330967741936
