tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
32631,False,False,,15000000,"['Action', 'Drama', 'Thriller']","Paul Racine, a high-powered American business executive in Japan, is catapulted into a maze of danger and intrigue after he and his sexy companion are the targets of assassins hired by the ruthless Kinjo.  To survive, Racine must join forces with a powerful samurai and together they will fight the force of evil in an awesome battle rooted in centuries of brutal conflict.",11393,Bregman/Baer Productions,2,1995,6600000,He's trapped in a world where killing is an art and revenge is an obsession.,Cellin Gluck,Christophe Lambert,38559,2,John Lone,11389,2,Joan Chen,6720,1,Yoshio Harada,81108,2,Yoko Shimada,80607,1
559957,False,False,,30000000,"['Science Fiction', 'War']","Set in the future, the city of Shanghai battle to defend itself against an ongoing attack by an alien force that has attacked and laid siege to numerous cities around the globe in it's quest to harvest a hidden energy only found on earth.",80849,H.S.M. Entertainment,8,2019,16900000,,Teng Huatao,Lu Han,1382332,2,Shu Qi,21911,1,Godfrey Gao,1192915,2,Wang Sen,1285954,2,Shi Liang,134057,2
10800,False,False,,12000000,"['Animation', 'Family']","Dragon Hunters is a fantastic tale telling the adventures of two dragon hunters: the world has become a vast conglomerate of islands of varying size and shape. This babbling universe is mainly peopled with ruthless rogues, surly peasants and illiterate, petty lords Their main concerns revolve around two fundamental rules : Eat and don't get eaten.",2613,Futurikon,3,2008,12235843,Dragon hunting isn't a fairy tale,Guillaume Ivernel,Vincent Lindon,5443,2,Patrick Timsit,41526,2,Philippe Nahon,5444,2,Amanda Lear,66872,1,Marie Drion,965900,1
19108,False,False,,250000,"['Action', 'Adventure', 'Crime', 'Thriller']","Truck driver searches for his brother, who has disappeared in a town run by a corrupt judge.",69832,Paragon Films,4,1977,12000000,A town without justice. A hero without fear.,,Chuck Norris,51576,2,George Murdock,2081,2,Terry O'Connor,1653779,0,Don Gentry,1789028,0,John Di Fusco,1789029,2
25001,False,False,,14000000,"['Mystery', 'Action', 'Comedy', 'Crime']","Naïve Michael Jordon is drawn into a web of government secrets when a girl carrying a mysterious package gets into a taxi with him. When she's later murdered, Michael becomes the chief suspect and goes on the run.",5,Columbia Pictures,6,1982,9000000,"When you're wanted for a murder you didn't commit, chased for secrets you didn't steal, and running from people who want to kill you, the worst mistake you can make is falling in love...",Harry Keller,Gene Wilder,3460,2,Gilda Radner,46949,1,Kathleen Quinlan,8183,1,Richard Widmark,12149,2,Robert Prosky,10360,2
98339,False,False,,12000000,['Thriller'],"After twenty years in prison, Foley is finished with the grifter's life. When he meets an elusive young woman named Iris, the possibility of a new start looks real. But his past is proving to be a stubborn companion.",11875,H2O Motion Pictures,3,2012,2521,,David Weaver,Samuel L. Jackson,2231,2,Luke Kirby,7002,2,Ruth Negga,17018,1,Tom Wilkinson,207,2,A.C. Peterson,52703,2
12484,False,False,,15000000,"['Horror', 'Thriller']",A young man is in a race against time as he searches for a cure after becoming infected with a virus that will eventually turn him into a blood-sucking vampire.,9365,Egmont Film,4,2001,8704851,The night... has an appetite.,Norman Buckley,Brendan Fehr,72440,2,Izabella Miko,59592,1,Kerr Smith,43442,2,Johnathon Schaech,51670,2,Simon Rex,35548,2
20713,False,False,,16000000,"['War', 'Adventure']",An American soldier who escapes the execution of his comrades by Japanese soldiers in Borneo during WWII becomes the leader of a personal empire among the headhunters in this war story told in the style of Joseph Conrad and Rudyard Kipling. The American is reluctant to rejoin the fight against the Japanese on the urging of a British commando team but conducts a war of vengeance when the Japanese attack his adopted people.,41,Orion Pictures,3,1989,2420917,"In the midst of war, one man vanished into the jungle, and emerged as king.",Pierre Schoendoerffer,Nigel Havers,53517,2,Frank McRae,1735,2,Gerry Lopez,4330,2,Nick Nolte,1733,2,Marilyn Tokuda,137347,1
70586,False,False,,20000000,"['Action', 'Crime', 'Drama', 'Thriller']","A group of friends plan out a detailed heist that turns deadly when one betrays the other by taking off with the goods. Taking matters into his own hands, Sonny seeks out his revenge teaming up with the most dangerous mob boss in town to get back what is rightfully his. When he finally comes face to face with his longtime friend he will be forced to make a life changing choice.",3604,Grindstone Entertainment Group,10,2011,2128186,,Andy Fortenbacher,50 Cent,62644,2,Ryan Phillippe,11864,2,Bruce Willis,62,2,James Remar,1736,2,Randy Couture,74748,2
30596,False,False,,23000000,"['Drama', 'Action', 'History']","In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.",2270,China Film Group Corporation,12,2009,6604537,"To save a nations future, they must protect one man from its past.",Peter Chan,Donnie Yen,1341,2,Wang Xueqi,77303,2,Tony Leung Ka-fai,56861,2,Nicholas Tse,70106,2,Hu Jun,96862,2
10448,False,False,,20000000,['Adventure'],Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year.,335,Tig Productions,6,1994,305070,,Kevin Reynolds,Jason Scott Lee,58319,2,Esai Morales,65344,2,Sandrine Holt,65345,1,Eru Potaka-Dewes,65346,2,Emilio Tuki Hito,1495624,0
275269,False,False,,5200000,"['Thriller', 'Action', 'Crime']","'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them.",12865,Getaway Films Private Limited,1,2016,9200000,This new year make your best move,Bejoy Nambiar,Amitabh Bachchan,35780,2,Farhan Akhtar,78916,2,Aditi Rao Hydari,88797,1,John Abraham,52971,2,Neil Nitin Mukesh,85045,2
16873,False,False,,4000000,"['Action', 'Adventure', 'Animation', 'Science Fiction']","A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it.",3223,MeniThings Productions,9,2007,6101046,Their world is mankind's only hope for survival.,,Evan Rachel Wood,38940,1,Brian Cox,1248,2,James Garner,16896,2,Chris Evans,16828,2,Danny Glover,2047,2
6935,False,True,107471,15000000,"['Action', 'Crime', 'Drama']","Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques.",6896,EuropaCorp,4,2001,1297401,,Luc Besson,Châu Belle Dinh,51493,2,Williams Belle,51494,2,Malik Diouf,51495,2,Yann Hnautra,51496,2,Guylain N'Guba-Boyeke,51497,2
546230,False,False,,2243662,"['Action', 'War', 'Drama']","The true events of Lieutenant Commander Arman Anwar of PASKAL, an elite unit in the Royal Malaysian Navy, and his team's mission to rescue the MV Bunga Laurel, a tanker which was hijacked by Somalian Pirates in 2011.",19055,Astro Shaw,9,2018,6748935,Between Family and Country,Adrian Teh,Hairul Azreen,1289427,2,Ammar Alfian Aziz,1573894,2,Henley Hii,1041402,2,Taufik Hanafi,2120668,2,Gambit Saifullah,1288190,0
20083,False,False,,15000000,"['Drama', 'Action', 'Thriller', 'Crime']",A simple Chinese immigrant wages a perilous war against one of the most powerful criminal organizations on the planet.,2726,JCE Movies,3,2009,5461200,They destroyed his life... Now he'll destroy them all.,,Jackie Chan,18897,2,Naoto Takenaka,68704,2,Daniel Wu,64436,2,Xu Jinglei,76811,1,Masaya Kato,4989,2
24546,False,False,,15000000,"['Action', 'Adventure', 'Thriller']","After the assassination of Tokyo's Governor by Yakuza members, the CIA bureau chief (William Atherton) for Tokyo puts out a call to an agent (Steven Seagal) that had been raised in Japan and trained by ex-Yakuza. Using his former ties, he quickly determines that a war is brewing between old-guard Yakuza members and a young, crazed leader (Takao Osawa) with ties to the Chinese Tong.",4326,Aries [jp],11,2005,175563,,Cellin Gluck,Steven Seagal,23880,2,Matthew Davis,56045,2,Takao Osawa,45999,2,William Atherton,7676,2,Juliette Marquis,52853,1
44192,False,False,,6000000,"['Science Fiction', 'Action', 'Thriller']","When someone tries to murder watchmaker Eddy Kay, the incident triggers a barrage of nightmares and flashbacks into a past that isn't his own. Fearing for his sanity, Eddy contacts psychiatrist Dr. Anna Nolmar for help. Anna thinks he's hallucinating until another attack proves the dangers are all too real. The two of them go on the run, trying to discover the truth about Eddie's past and true identity before it kills them.",19737,Dino de Laurentiis Communications,5,1991,64532,"Eddy Kay was trained to kill, ordered to destroy, programmed to forget. Now, the most dangerous man alive is about to explode.",Artist W. Robinson,Michael Biehn,2712,2,Patsy Kensit,14326,1,Tracy Scoggins,52312,1,Richard Jordan,12518,2,Robert Culp,73022,2
14400,False,True,70764,25400000,"['Adventure', 'Drama', 'Action', 'Thriller']","After a powerful billionaire is murdered, his secret adoptive son must race to prove his legitimacy, find his father's killers and stop them from taking over his financial empire.",6750,Pan-Européenne,12,2008,17100000,,Agnès Obadia,Tomer Sisley,25089,2,Kristin Scott Thomas,5470,1,Mélanie Thierry,59373,1,Miki Manojlović,48791,2,Karel Roden,10841,2
50601,False,False,,20000000,"['War', 'Drama']","An American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia, a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians.",24262,Dispictures,4,2011,87793,Their only weapon is the truth.,Renny Harlin,Rupert Friend,36669,2,Val Kilmer,5576,2,Andy García,1271,2,Dean Cain,21721,2,Emmanuelle Chriqui,59192,1
10064,False,False,,25000000,"['Drama', 'Action', 'Thriller']","In the troubled city of Edison, a young journalist, his jaded editor, and an honest investigator from the district attorney's office join forces to gather evidence against corrupt members of an elite police unit.",1020,Millennium Media,7,2005,4165675,"In this city, only the cops are above the law.",Susan Lambie,Morgan Freeman,192,2,LL Cool J,36424,2,Justin Timberlake,12111,2,Kevin Spacey,1979,2,Dylan McDermott,32597,2
208036,False,False,,4600000,"['Romance', 'Action', 'Comedy']",A wealthy NRI falls hard for a country girl during a visit to his homeland.,3081,Tips Industries,7,2013,7300000,Go Desi Cool ...,,Shruti Haasan,85883,1,Girish Kumar,1199305,2,Sonu Sood,95750,2,Randhir Kapoor,142627,2,Poonam Dhillon,85592,1
24828,False,False,,24000000,"['Action', 'Comedy', 'Science Fiction']","After separating from his wife, Leonard Parker (Cosby) quit the spy business and became a restaurateur. His wife refuses to speak with him, and his daughter, who changes her career more often than her clothes, has begun dating a man old enough to be Leonard's father! On top of it all, the government has asked him to come back and save the world again.",5,Columbia Pictures,12,1987,4600000,Our world is in safe hands.,Paul Weiland,Bill Cosby,51962,2,Tom Courtenay,14011,2,Joe Don Baker,10671,2,Moses Gunn,6561,2,Pat Colbert,92685,0
284279,False,True,448758,25000000,"['Action', 'Comedy']","For all who remember Cannonball Run. Here is a modern twist on the subject. The longest, wildest and funniest car race, ever. From Oslo to the North Cape. The only rule is getting there first!",1003,Filmkameratene,8,2014,6015494,The Fast & the Fønniest,Hallvard Bræin,Anders Baasmo Christiansen,77976,2,Ida Husøy,1351014,1,Sven Nordin,47176,2,Otto Jespersen,141999,2,Jenny Skavlan,76925,1
21376,False,False,,3500000,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",Karate champion Matt Logan is enlisted by the police to train officers in self-defense after narcotics agents are killed by an assailant using the martial arts.,4112,American Cinema Productions,6,1979,20166000,He hears the silence. He see's the darkness. He's the only one who can stop the killing.,Jonathan Sanger,Chuck Norris,51576,2,Jennifer O'Neill,26662,1,Clu Gulager,62019,2,Ron O'Neal,55841,2,Bill Wallace,87471,2
18764,False,False,,10000000,"['Comedy', 'Action']","Twins, separated at birth, end up as a Hong Kong gangster and a New York concert pianist. When the pianist travels to Hong Kong for a concert, the two inevitably get mistaken for each other.",71988,Hong Kong Film Directors Guild,1,1992,8332431,Twice the action!,Tsui Hark,Jackie Chan,18897,2,Maggie Cheung,1338,1,Nina Li Chi,26785,1,Teddy Robin,26729,2,David Chiang Da-Wei,65986,2
